what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.equinox.app,1.3.1.R36x_v20100803,"org.eclipse.equinox.app",1634281661489
started,bundle,org.eclipse.equinox.common,3.6.0.v20100503,"org.eclipse.equinox.common",1634281661490
started,bundle,org.eclipse.equinox.ds,1.2.1.R36x_v20100803,"org.eclipse.equinox.ds",1634281661491
started,bundle,org.eclipse.equinox.event,1.2.0.v20100503,"org.eclipse.equinox.event",1634281661491
started,bundle,org.eclipse.equinox.p2.core,2.0.2.R36x_v20100804,"org.eclipse.equinox.p2.core",1634281661492
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.202.R36x_v20100727,"org.eclipse.equinox.p2.directorywatcher",1634281661492
started,bundle,org.eclipse.equinox.p2.engine,2.0.0.v20100606,"org.eclipse.equinox.p2.engine",1634281661493
started,bundle,org.eclipse.equinox.p2.metadata,2.0.0.v20100601,"org.eclipse.equinox.p2.metadata",1634281661494
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.1.0.v20100513,"org.eclipse.equinox.p2.metadata.repository",1634281661494
started,bundle,org.eclipse.equinox.p2.operations,2.0.0.v20100510,"org.eclipse.equinox.p2.operations",1634281661495
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.0.v20100525,"org.eclipse.equinox.p2.reconciler.dropins",1634281661495
started,bundle,org.eclipse.equinox.p2.repository,2.0.1.R36x_v20100823,"org.eclipse.equinox.p2.repository",1634281661496
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.0.v20100507-1815,"org.eclipse.equinox.p2.ui.sdk.scheduler",1634281661496
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.101.R36x_v20100823,"org.eclipse.equinox.p2.updatechecker",1634281661497
started,bundle,org.eclipse.equinox.preferences,3.3.0.v20100503,"org.eclipse.equinox.preferences",1634281661497
started,bundle,org.eclipse.equinox.registry,3.5.0.v20100503,"org.eclipse.equinox.registry",1634281661498
started,bundle,org.eclipse.equinox.security,1.0.200.v20100503,"org.eclipse.equinox.security",1634281661499
started,bundle,org.eclipse.equinox.util,1.0.200.v20100503,"org.eclipse.equinox.util",1634281661499
started,bundle,org.eclipse.help,3.5.0.v20100524,"org.eclipse.help",1634281661500
started,bundle,org.eclipse.jface,3.6.1.M20100825-0800,"org.eclipse.jface",1634281661501
started,bundle,org.eclipse.jsch.core,1.1.200.I20100505-1245,"org.eclipse.jsch.core",1634281661501
started,bundle,org.eclipse.ltk.core.refactoring,3.5.100.v20100526-0800,"org.eclipse.ltk.core.refactoring",1634281661502
started,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1634281661502
started,bundle,org.eclipse.mylyn.bugzilla.core,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.bugzilla.core",1634281661503
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1634281661503
started,bundle,org.eclipse.mylyn.commons.net,3.4.1.v20100625-2100-e3x,"org.eclipse.mylyn.commons.net",1634281661503
started,bundle,org.eclipse.mylyn.commons.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.ui",1634281661504
started,bundle,org.eclipse.mylyn.context.core,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.core",1634281661504
started,bundle,org.eclipse.mylyn.context.ui,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.ui",1634281661505
started,bundle,org.eclipse.mylyn.monitor.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.monitor.ui",1634281661505
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.tasks.ui",1634281661506
started,bundle,org.eclipse.mylyn.team.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.team.ui",1634281661507
started,bundle,org.eclipse.team.core,3.5.100.R36x_v20100825-0800,"org.eclipse.team.core",1634281661507
started,bundle,org.eclipse.team.cvs.core,3.3.300.I20100526-0800,"org.eclipse.team.cvs.core",1634281661508
started,bundle,org.eclipse.team.cvs.ui,3.3.301.R36x_v20100825-0800,"org.eclipse.team.cvs.ui",1634281661509
started,bundle,org.eclipse.team.ui,3.5.101.R36x_v20100825-0800,"org.eclipse.team.ui",1634281661510
started,bundle,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui",1634281661511
started,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1634281661511
started,bundle,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.editors",1634281661512
started,bundle,org.eclipse.ui.forms,3.5.2.r36_v20100702,"org.eclipse.ui.forms",1634281661513
started,bundle,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.ide",1634281661520
started,bundle,org.eclipse.ui.intro,3.4.0.v20100427,"org.eclipse.ui.intro",1634281661521
started,bundle,org.eclipse.ui.intro.universal,3.2.402.r36_v20100702,"org.eclipse.ui.intro.universal",1634281661521
started,bundle,org.eclipse.ui.navigator,3.5.0.I20100601-0800,"org.eclipse.ui.navigator",1634281661522
started,bundle,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.resources",1634281661522
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1634281661523
started,bundle,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views",1634281661523
started,bundle,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"org.eclipse.ui.workbench",1634281661524
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.workbench.texteditor",1634281661525
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1634281661525
started,bundle,org.eclipse.update.core,3.2.402.R36x_v20100629,"org.eclipse.update.core",1634281661526
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1634281661526
started,bundle,com.altera.sbtgui.integration,11.0.0.208,"com.altera.sbtgui.integration",1634281661527
started,bundle,com.altera.sbtgui.launch,11.0.0.208,"com.altera.sbtgui.launch",1634281661528
started,bundle,com.altera.sbtgui.project,11.0.0.208,"com.altera.sbtgui.project",1634281661528
started,bundle,com.altera.sbtgui.ui,11.0.0.208,"com.altera.sbtgui.ui",1634281661528
started,bundle,com.altera.systemconsole,11.0.0.208,"com.altera.systemconsole",1634281661529
started,bundle,com.altera.utilities,11.0.0.208,"com.altera.utilities",1634281661529
os,sysinfo,,,"win32",1634281661532
arch,sysinfo,,,"x86",1634281661532
ws,sysinfo,,,"win32",1634281661532
locale,sysinfo,,,"fr_FR",1634281661532
processors,sysinfo,,,"8",1634281661532
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1634281661532
java.runtime.version,sysinfo,,,"1.6.0_23-b05",1634281661532
java.specification.name,sysinfo,,,"Java Platform API Specification",1634281661532
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1634281661532
java.specification.version,sysinfo,,,"1.6",1634281661532
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1634281661532
java.version,sysinfo,,,"1.6.0_23",1634281661532
java.vm.info,sysinfo,,,"mixed mode",1634281661532
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1634281661532
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1634281661532
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1634281661532
java.vm.specification.version,sysinfo,,,"1.0",1634281661532
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1634281661532
java.vm.version,sysinfo,,,"19.0-b09",1634281661532
started,bundle,com.altera.sbtgui.core,11.0.0.208,"com.altera.sbtgui.core",1634281699104
opened,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1634281699269
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.1.0.201009141542,"org.eclipse.cdt.dsf.gdb.ui",1634281699428
started,bundle,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui",1634281699450
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1634281701882
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1634281813776
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1634281815879
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1634281819166
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1634281819826
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1634281836101
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1634281836123
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1634281837537
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1634281838532
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1634281854890
closed,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1634281856409
started,bundle,org.eclipse.compare,3.5.100.I20100526-0800,"org.eclipse.compare",1634281856635
stopped,bundle,org.eclipse.cdt.debug.mi.ui,6.1.0.201009141542,"org.eclipse.cdt.debug.mi.ui",1634281856682
stopped,bundle,com.altera.debug.cdi.gdb.plugin,11.0.0.208,"com.altera.debug.cdi.gdb.plugin",1634281856682
stopped,bundle,com.altera.sbtgui.launch,11.0.0.208,"com.altera.sbtgui.launch",1634281856682
stopped,bundle,org.eclipse.cdt.debug.mi.core,7.0.1.201009141542,"org.eclipse.cdt.debug.mi.core",1634281856683
stopped,bundle,org.eclipse.cdt.debug.ui.memory.memorybrowser,1.2.0.201009141542,"org.eclipse.cdt.debug.ui.memory.memorybrowser",1634281856683
stopped,bundle,org.eclipse.cdt.debug.ui.memory.search,1.2.0.201009141542,"org.eclipse.cdt.debug.ui.memory.search",1634281856683
stopped,bundle,org.eclipse.cdt.dsf.gdb.ui,2.1.0.201009141542,"org.eclipse.cdt.dsf.gdb.ui",1634281856683
stopped,bundle,org.eclipse.cdt.dsf.ui,2.1.1.201009141542,"org.eclipse.cdt.dsf.ui",1634281856846
stopped,bundle,org.eclipse.cdt.gdb.ui,7.0.0.201009141542,"org.eclipse.cdt.gdb.ui",1634281856868
stopped,bundle,org.eclipse.cdt.dsf.gdb,3.0.0.201009141542,"org.eclipse.cdt.dsf.gdb",1634281856998
stopped,bundle,com.altera.sbtgui.ui,11.0.0.208,"com.altera.sbtgui.ui",1634281856998
stopped,bundle,com.altera.sbtgui.project,11.0.0.208,"com.altera.sbtgui.project",1634281856998
stopped,bundle,org.eclipse.cdt.launch,6.1.0.201009141542,"org.eclipse.cdt.launch",1634281856999
stopped,bundle,org.eclipse.cdt.debug.ui,7.0.0.201009141542,"org.eclipse.cdt.debug.ui",1634281857000
